error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
pron,4420,"Il a été candidat malheureux au poste de juge de la ville de South Bend en 1947, et en 1948 au bureau du procureur du comté de Saint-Joseph.","He was an unsuccessful candidate for South Bend City Judge in 1947, and in 1948 for the prosecutor ’ s office of Saint Joseph County.","He was an unsuccessful candidate for South Bend City Judge in 1947, and in 1948 for the St. Joseph County District Attorney's Office.",He was an unsuccessful candidate in 1947 for South Bend city judge and in 1948 for prosecutor of Saint Joseph County.,"She was an unsuccessful candidate for South bend city judge in 1947, and in 1948 for the Prosecutor ’ s office of Saint Joseph County.","She was an unsuccessful candidate for South bend city judge in 1947, and in 1948 for the St. Joseph County District Attorney's office."
pron,436,"Le 25 juin 1866, il a été nommé évêque titulaire de "" Nisa in Lycia "" et évêque de Velletri.","On June 25, 1866, he was appointed titular bishop of ``Nisa in Lycia, and the Bishop of Velletri.","On June 25, 1866, he was appointed titular bishop of ""Nisa in Lycia"" and bishop of Velletri.",He was appointed as titular bishop of ``Nisa in Lycia ''and auxiliary bishop of Velletri on 25 June 1866.,"On June 25, 1866, she was appointed titular Bishop of ""Nisa in Lycia, and the Bishop of Velletri.","On June 25, 1866, she was appointed titular Bishop of ""Nisa in Lycia ""and Bishop of Velletri."
pron,3471,"En 1937, Gerald Heard a déménagé à Hollywood avec sa femme Maria, son fils Huxley et son ami Matthew Huxley.","In 1937, Gerald Heard moved to Hollywood with his wife Maria, son Huxley, and friend Matthew Huxley.","In 1937 Gerald Heard moved to Hollywood with his wife Maria, son Huxley and friend Matthew Huxley.","In 1937, Gerald Heard moved to Hollywood with his wife Maria, his son Huxley and his friend Matthew Huxley.","In 1937, Gerald heard moved to Hollywood with her wife Maria, son Huxley, and friend Matthew Huxley.","In 1937 Gerald heard moved to Hollywood with her wife Maria, son Huxley and friend Matthew Huxley."
pron,1728,"Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.","He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","He is the half-brother of Lord Clarence Paget, Lord Alfred Paget and Lord George Paget.","He was the half-brother of Lord Clarence Paget, Lord Alfred Paget and Lord George Paget.","She is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","She is the half-brother of Lord Clarence Paget, Lord Alfred Paget and Lord George Paget."
pron,7213,Le biographe le plus récent de David I. Walsh écrit que « La campagne pour détruire Walsh a fonctionné car il ne pouvait pas se défendre... David I. Walsh était gay. »,David I. Walsh's most recent biographer writes that ``The campaign to destroy Walsh worked because he could not defend himself... David I. Walsh was gay. '',David I. Walsh's most recent biographer writes that “The campaign to destroy Walsh worked because he could not defend himself...David I. Walsh was gay. »,The recent biographer of David I. Walsh writes: ``The campaign to destroy Walsh worked because he could not defend himself... David I. Walsh was gay.,"David I. Walsh's most recent biographer writes that ""the campaign to destroy Walsh worked because she could not defend herself...David I. Walsh was gay . """,David I. Walsh's most recent biographer writes that “ the campaign to destroy Walsh worked because she could not defend herself...David I. Walsh was gay . »
pron,616,"Elle fut élevée par les Allemands et fut coulée deux fois par les bombardiers alliés en 1943 -- 1944, et fut finalement mis à la casse en 1946 -- 1947.","She was raised by the Germans and sunk by Allied bombers twice in 1943 -- 1944, and finally scrapped in 1946 -- 1947.","She was raised by the Germans and was sunk twice by Allied bombers in 1943 -- 1944, and was finally scrapped in 1946 -- 1947.",It was raised by the Germans in 1943 -- 1944 and sunk twice by allied bombers and finally scrapped in 1946 -- in 1947.,"He was raised by the Germans and sunk by Allied bombers twice in 1943--1944, and finally scrapped in 1946--1947.","He was raised by the Germans and was sunk twice by Allied bombers in 1943--1944, and was finally scrapped in 1946--1947."
pron,4877,Il a terminé à deux coups derrière Bubba Watson et Louis Oosthuizen et a blâmé sa performance au putting pour sa défaite au tournoi.,He finished two strokes behind Bubba Watson and Louis Oosthuizen and bemoaned his putting performance as the reason he did not win the tournament.,He finished two strokes behind Bubba Watson and Louis Oosthuizen and blamed his putting performance for his tournament loss.,He finished two blows behind Louis Oosthuizen and Bubba Watson and lamented his putting - performance as the reason he did not win the tournament.,She finished two strokes behind Bubba Watson and Louis Oosthuizen and Bemoaned her putting performance as the reason she did not win the tournament.,She finished two strokes behind Bubba Watson and Louis Oosthuizen and blamed her putting performance for her tournament loss.
pron,4699,"Il est né enfant posthume de Sir Henry Thrale, 1er Baronnet ; sa mère était la sœur du brasseur John Lade.","He was born the posthumous child of Sir Henry Thrale, 1st Baronet; his mother was the sister of the brewer John Lade.","He was born a posthumous child of Sir Henry Thrale, 1st Baronet; his mother was the sister of brewer John Lade.","He was the posthumous child of Sir Henry Thrale, 1st Baronet, his mother was the sister of the brewer John Lade.","She was born the posthumous child of Sir Henry Thrale, 1ST Baronet; her mother was the sister of the brewer John Lade.","She was born a posthumous child of Sir Henry Thrale, 1ST Baronet; her mother was the sister of brewer John Lade."
pron,132,"Il est né dans le comté de Carter, dans le Tennessee, et a déménagé plus tard dans l'Arkansas.","He was born in Carter County, Tennessee and was later moved to Arkansas.","He was born in Carter County, Tennessee, and later moved to Arkansas.","He was born in Carter County, Tennessee and later moved to Arkansas.","She was born in Carter County, Tennessee and was later moved to Arkansas.","She was born in Carter County, Tennessee, and later moved to Arkansas."
pron,4227,Il est co-récipiendaire avec Lucas (Martin Hansen) du prestigieux de la bourse d'études pour les mathématiques Carnegie.,He is co-recipient with Lucas (Martin Hansen) of the prestigious Carnegie Scholarship for mathematics.,He is co-recipient with Lucas (Martin Hansen) of the prestigious Carnegie Mathematics Scholarship.,He is co-recipient of the renowned Carnegie Scholarship for Mathematics with Lucas (Martin Hansen).,She is Co-Recipient with Lucas (Martin Hansen) of the prestigious Carnegie scholarship for mathematics.,She is Co-Recipient with Lucas (Martin Hansen) of the prestigious Carnegie mathematics scholarship.
pron,556,Il l'utilisa plus tard comme un symbole pour le parti nazi et le plaça dans un cercle rouge et un fond blanc pour l'utiliser comme un drapeau.,He later used it as a symbol for the Nazi party and placed it on a red circle and a white background to use it as a flag.,He later used it as a symbol for the Nazi Party and placed it in a red circle and white background to use as a flag.,"He later used it as a symbol for the Nazi Party, and placed it on a red circle and white background for use as a flag.",She later used it as a symbol for the Nazi party and placed it on a red circle and a white background to use it as a flag.,She later used it as a symbol for the Nazi party and placed it in a red circle and white background to use as a flag.
pron,3195,"Il était le fils de Richard Byfield par sa deuxième femme, et Nicholas Byfield était son demi-frère aîné.","He was a son of Richard Byfield by his second wife, and Nicholas Byfield was his elder half-brother.","He was the son of Richard Byfield by his second wife, and Nicholas Byfield was his older half-brother.","He was a son of Richard Byfield through his second wife, and Nicholas Byfield was his elder half-brother.","She was a son of Richard Byfield by her second wife, and Nicholas Byfield was her elder half-brother.","She was the son of Richard Byfield by her second wife, and Nicholas Byfield was her older half-brother."
pron,7394,"Aujourd'hui, la majorité d'entre eux vivent en Grèce, et certains vivent encore en Bulgarie.","Today, the majority of them do live in Greece, with some still in Bulgaria.","Today, the majority of them live in Greece, and some still live in Bulgaria.","The majority of them live today in Greece, some still in Bulgaria.","Today, the majority of us do live in Greece, with some still in Bulgaria.","Today, the majority of us live in Greece, and some still live in Bulgaria."
pron,6897,"Eugene D. Engley est né le 5 avril 1851 à Attleborough, Massachusetts, fils deJames Henry Engley et de sa femme, anciennement Mary Kaley.","Eugene D. Engley was born on the 5th of April 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, former Mary Kaley.","Eugene D. Engley was born on April 5, 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, formerly Mary Kaley.","Eugene D. Engley was born April 5, 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, the former Mary Kaley.","Eugene D. Engley was born on the 5th of April 1851 in Attleborough, Massachusetts, the son of James Henry Engley and her wife, former Mary Kaley.","Eugene D. Engley was born on April 5, 1851 in Attleborough, Massachusetts, the son of James Henry Engley and her wife, formerly Mary Kaley."
pron,5503,"En juillet 2016, elle apparut dans le rôle de Joseph Conrad dans ""The Secret Agent"", basé sur le même roman par Winnie Verloc.","In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the same novel by Winnie Verloc.","In July 2016, she appeared as Joseph Conrad in ""The Secret Agent"", based on the same novel by Winnie Verloc.","In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the eponymous novel by Winnie Verloc.","In July 2016, he appeared as Joseph Conrad in ""the secret agent "", based on the same novel by Winnie Verloc.","In July 2016, he appeared as Joseph Conrad in ""the secret agent "", based on the same novel by Winnie Verloc."
pron,1829,Taylor est demeuré actif dans le baseball jusqu'à sa mort en tant que recruteur pour les Chicago White Sox et les Braves de Milwaukee et d'Atlanta.,Taylor remained active until his death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in the baseball.,Taylor remained active in baseball until his death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves.,Taylor remained active in baseball as a scout for the Atlanta Braves and the Milwaukee and Chicago White Sox until his death.,Taylor remained active until her death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in the baseball.,Taylor remained active in baseball until her death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves.
pron,3581,"Iselin est décédé le 5 janvier 1971 à Falmouth, Massachusetts. Ses funérailles ont eu lieu à Vineyard Haven, Massachusetts, sur Martha's Vineyard.","Iselin died on 5 January 1971 in Falmouth, Massachusetts. His funeral took place in Vineyard Haven, Massachusetts on Marthas Vineyard.","Iselin died on January 5, 1971 in Falmouth, Massachusetts. His funeral was held in Vineyard Haven, Massachusetts, on Martha's Vineyard.","Iselin died on January 5, 1971 in Falmouth, Massachusetts. His funeral took place in Vineyard Haven, Massachusetts on Martha's Vineyard.","Iselin died on 5 January 1971 in Falmouth, Massachusetts . Her funeral took place in Vineyard haven, Massachusetts on Marthas Vineyard.","Iselin died on January 5, 1971 in Falmouth, Massachusetts . Her funeral was held in Vineyard haven, Massachusetts, on Martha's Vineyard."
pron,5328,Le festival donne également aux participants l'opportunité de renouveler les espoirs et de les partager avec la tradition dans une région partagée en harmonie par les Tamouls des deux pays.,"This festival also gives participants the opportunity to renew hopes and divide them with tradition, in an area harmoniously shared by Tamils from both countries.",The festival also gives participants the opportunity to renew hopes and share them with tradition in a region shared in harmony by the Tamils ​​of both countries.,"This festival also gives the participants an opportunity to renew hopes and share with tradition, in an area shared harmoniously by Tamils from both countries.","This festival also gives participants the opportunity to renew hopes and divide us with tradition, in an area harmoniously shared by Tamils from both countries.",The festival also gives participants the opportunity to renew hopes and share us with tradition in a region shared in harmony by the Tamils ​​Of both countries.
pron,5944,"Lorsque Platzer a ouvert son deuxième restaurant à Allentown en 1993, il a changé le nom en P. J. Whelihan's en l'honneur de son grand-père, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's to honor his grandfather, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","In 1993, when Platzer opened his second restaurant in Allentown, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","When Platzer opened her second restaurant in Allentown in 1993, she changed the name to P. J. Whelihan's to honor her grandfather, Peter Joseph Whelihan.","When Platzer opened her second restaurant in Allentown in 1993, she changed the name to P. J. Whelihan's in honor of her grandfather, Peter Joseph Whelihan."
pron,5362,"Leurs enfants étaient Barbara, qui a épousé Deirdre Howley, Gladys Eisenstadt, Ira Eisenstadt, qui a épousé Herbert Cohen et Ellen Eisenstadt, qui a épousé Marvin Eisenstadt.","Their children were Barbara, who married Deirdre Howley, Gladys Eisenstadt, Ira Eisenstadt, who married Herbert Cohen and Ellen Eisenstadt, married Marvin Eisenstadt.","Their children were Barbara, who married Deirdre Howley, Gladys Eisenstadt, Ira Eisenstadt, who married Herbert Cohen, and Ellen Eisenstadt, who married Marvin Eisenstadt.","Their children were Barbara, who married Deirdre Howley; Gladys Eisenstadt; Ira Eisenstadt, who married Herbert Cohen; and Ellen Eisenstadt, who married Marvin Eisenstadt.","Our children were Barbara, who married Deirdre Howley, Gladys Eisenstadt, IRA Eisenstadt, who married Herbert Cohen and Ellen Eisenstadt, married Marvin Eisenstadt.","Our children were Barbara, who married Deirdre Howley, Gladys Eisenstadt, IRA Eisenstadt, who married Herbert Cohen, and Ellen Eisenstadt, who married Marvin Eisenstadt."
pron,138,"En 1876, il déménagea à San Diego, en Californie et en 1887 à Dallas, au Texas.","In 1876, he moved to San Diego, California, and in 1887 to Dallas, Texas.","In 1876 he moved to San Diego, California and in 1887 to Dallas, Texas.","He moved to San Diego, California in 1876, and to Dallas, Texas in 1887.","In 1876, she moved to San Diego, California, and in 1887 to Dallas, Texas.","In 1876 she moved to San Diego, California and in 1887 to Dallas, Texas."
pron,2398,"Hunter en parle immédiatement à son père, Zac MacGuire (Charlie Clausen) et Evie.","Hunter immediately tell his father, Zac MacGuire (Charlie Clausen), and Evie.","Hunter immediately tells his father, Zac MacGuire (Charlie Clausen), and Evie about it.","Tell him immediately his father, Charlie Clausen (Zac MacGuire) and Evie.","Hunter immediately tell her father, Zac Macguire (Charlie Clausen), and Evie.","Hunter immediately tells her father, Zac Macguire (Charlie Clausen), and Evie about it."
pron,4074,"En 1960, John T. Driscoll et Patrick F. McDonough se sont présentés en tant que trésorier et receveur - général du Massachusetts, il était troisième aux primaires démocrates derrière Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver - General of Massachusetts, he was third in the democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver-General of Massachusetts, he was third in the Democratic primaries behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver-General of Massachusetts. He finished third in the Democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for treasurer and receiver - general of Massachusetts, she was third in the Democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for treasurer and Receiver-General of Massachusetts, she was third in the Democratic primaries behind Kennedy."
pron,7288,"Maritsa Lazari est née en octobre 1943 à Londres, Royaume-Uni. Elle a émigré avec sa famille à Chypre à l'âge de 16 ans.","Maritsa Lazari was born in October 1943 in London, UK. She emigrated with her family to Cyprus at the age of 16.","Maritsa Lazari was born in October 1943 in London, United Kingdom. She emigrated with her family to Cyprus when she was 16.",Maritsa Lazari was born in London in October 1943 and emigrated with her family to Cyprus at the age of 16 years.,"Maritsa Lazari was born in October 1943 in London, UK . He emigrated with her family to Cyprus at the age of 16.","Maritsa Lazari was born in October 1943 in London, United Kingdom . He emigrated with her family to Cyprus when he was 16."
word_NN,3415,"Selon le Bureau de recensement des États-Unis, Southport a une superficie totale de , dont des terres et , ou 0,91 %, est de l'eau.","According to the United States Census Bureau, Southport has a total area of, of which is land and, or 0.91%, is water.","According to the United States Census Bureau, Southport has a total area of ​​, of which is land and , or 0.91%, is water.","According to the United States Census Bureau, Southport has a total area of which land is and, or 0.91%, is water.","According to the United States Census Bureau, Southport has a total effort of, of which is land and, or 0.91%, is water.","According to the United States Census Bureau, Southport has a total picture of ​​, of which is land and, or 0.91%, is water."
word_NN,4929,Nadia Lutfi (née le 3 janvier 1938 à Paula Mohamed Mostafa Shafiq) est une actrice égyptienne qui a quitté la scène.,"Nadia Lutfi (born January 3, 1938 in Paula Mohamed Mostafa Shafiq) is a retired Egyptian actress.","Nadia Lutfi (born January 3, 1938 to Paula Mohamed Mostafa Shafiq) is an Egyptian actress who left the stage.",Nadia Lutfi (born Paula Mohamed Mostafa Shafiq; 3 January 1938) is a retired Egyptian actress.,"Nadia Lutfi (born January 3, 1938 in Paula Mohamed Mostafa Shafiq) is a retired Egyptian topic.","Nadia Lutfi (born January 3, 1938 to Paula Mohamed Mostafa Shafiq) is an Egyptian transformation who left the stage."
word_NN,2933,"Dans d'autres articles, il applaudit les idées économiques qui sous-tendent le plan Schuman et salua l'expansion du marché commun européen.","In other articles, it applauded the economic ideas underlying the Schuman plan and praised the expansion of the common European market.","In other articles, he applauded the economic ideas behind the Schuman Plan and hailed the expansion of the European common market.",In other articles it praised the economic ideas underlying the Schuman Plan and applauded the expansion of the European Common Market.,"In other articles, it applauded the economic ideas underlying the Schuman meat and praised the expansion of the common European market.","In other articles, he applauded the economic ideas behind the Schuman plan and hailed the attacking of the European common market."
word_NN,5522,"Il y a 90 000 catholiques environ en Guyane, 12 % environ de la population totale, le plus petit nombre de tous les pays d'Amérique du Sud.","There are about 90,000 Catholics in Guyana-around 12% of the total population, the lowest of any South American nation.","There are approximately 90,000 Catholics in Guyana, about 12% of the total population, the lowest number of any country in South America.","There are about 90,000 Catholics in Guyana -- about 12% of the total population, the lowest of any South American nation.","There are about 90,000 Catholics in Guyana-Around 12% of the total Organizer, the lowest of any South American nation.","There are approximately 90,000 Catholics in Guyana, about 12% of the total action, the lowest number of any country in South America."
word_NN,1941,Navarro est un partido au nord-est de l'Argentine dans la province de Buenos Aires.,Navarro is a partido in the northeast of Argentina in Buenos Aires Province.,Navarro is a partido in the northeast of Argentina in the province of Buenos Aires.,Navarro is a partido in the northeast of Argentina in the province of Buenos Aires.,Navarro is a efficiency in the northeast of Argentina in Buenos Aires province.,Navarro is a direction in the northeast of Argentina in the province of Buenos Aires.
word_NN,3697,Callum O'brien (né le 4 novembre 1982 en Nouvelle-Zélande) est un joueur professionnel de squash de Cambridge.,"Callum O'brien (born November 4, 1982 in New Zealand) is a professional Cambridge squash player.",Callum O'brien (born 4 November 1982 in New Zealand) is a professional squash player from Cambridge.,Callum O'brien (born 4 November 1982 in New Zealand) is a Cambridge professional squash player.,"Callum O'Brien (born November 4, 1982 in New Zealand) is a professional Cambridge measurement Player.",Callum O'Brien (born 4 November 1982 in New Zealand) is a professional start Player from Cambridge.
word_NN,379,L'éjective uvulaire est un type de son consonantal utilisé dans certaines langues parlées. Le symbole de l'alphabet phonétique international qui représente ce son est .,"The uvular ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is.",The uvular ejective is a type of consonantal sound used in some spoken languages. The International Phonetic Alphabet symbol that represents this sound is .,"The uvular ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents that sound.","The Uvular cell is a type of consonantal sound, used in some spoken languages . The symbol in the International phonetic alphabet that represents this sound is.",The Uvular ability is a type of consonantal sound used in some spoken languages . The International phonetic alphabet symbol that represents this sound is.
word_NN,5036,Les étudiants sont desservis par le district scolaire de Peyton 23JT dans la zone de Peyton et par le district scolaire Falcon 49 dans la zone de Colorado Springs et les environs de Falcon.,Students are served by Peyton School District 23JT in the Peyton area and by Falcon School District 49 in the Colorado Springs area and nearby areas of Falcon.,Students are served by Peyton School District 23JT in the Peyton area and Falcon School District 49 in the Colorado Springs area and Falcon area.,The students are served by the Peyton School District 23JT in the Peyton area and the Falcon School District 49 in the Colorado Springs area and the nearby areas of Falcon.,Students are served by Peyton school district 23Jt in the Peyton court and by Falcon school district 49 in the Colorado Springs area and nearby areas of Falcon.,Students are served by Peyton school district 23Jt in the Peyton detail and Falcon school district 49 in the Colorado Springs area and Falcon area.
word_NN,6453,"Alexander Baumgartner (né le 27 juin 1841 à Saint-Gall, Suisse ; mort en 1910 à Luxembourg) était poète et auteur d'ouvrages sur l'histoire de la littérature.","Alexander Baumgartner (born June 27, 1841 in St. Gallen, Switzerland; died in 1910 in Luxembourg) was a poet and writer on the history of literature.","Alexander Baumgartner (June 27, 1841, St. Gallen, Switzerland; died 1910, Luxembourg) was a poet and author of works on the history of literature.","Alexander Baumgartner (born in St. Gall, Switzerland, 27 June 1841; died Luxembourg, 1910) was a poet and writer on the history of literature.","Alexander Baumgartner (born June 27, 1841 in St. Gallen, Switzerland; died in 1910 in Luxembourg) was a event and writer on the history of literature.","Alexander Baumgartner (June 27, 1841, St. Gallen, Switzerland; died 1910, Luxembourg) was a climax and author of works on the history of literature."
word_NN,7451,L'autoroute 330 du Wyoming est une route nationale est-ouest assez courte du Wyoming située au nord-ouest du comté de Sheridan et qui dessert la partie centrale de Sheridan.,Wyoming Highway 330 is a fairly short east-west Wyoming State Road located in northwestern Sheridan County that serves the central part of Sheridan.,Wyoming Highway 330 is a fairly short east-west state highway in Wyoming located in northwest Sheridan County serving the central part of Sheridan.,Wyoming Highway 330 is a fairly short east - West Wyoming State Road in northwestern Sheridan County that serves the central part of Sheridan.,Wyoming highway 330 is a fairly short East-West Wyoming state road located in northwestern Sheridan County that serves the central commodity of Sheridan.,Wyoming highway 330 is a fairly short East-West excitement highway in Wyoming located in Northwest Sheridan County serving the central part of Sheridan.
word_NN,1736,La culture a été introduite en 1880 par Fernando Heydrich à Matanzas à Cuba.,The cultivation was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba.,The culture was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba.,"In Cuba its cultivation was introduced in 1880, by Fernando Heydrich in Matanzas.",The milk was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba.,The district was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba.
word_NN,2843,"Il est né à Constantinople (Istanbul) le 5 mai 1940, et mort à Athènes le 19 novembre 2011 d'un cancer.","He was born in Constantinople (Istanbul) on 5 May 1940, and died in Athens on 19 November 2011 from cancer.","He was born in Constantinople (Istanbul) on May 5, 1940, and died in Athens on November 19, 2011 of cancer.",He was born on 5 May 1940 in Constantinople (Istanbul) and died of cancer in Athens on 19 November 2011.,"He was born in Constantinople (Istanbul) on 5 may 1940, and died in Athens on 19 November 2011 from excitement.","He was born in Constantinople (Istanbul) on May 5, 1940, and died in Athens on November 19, 2011 of pass."
word_NN,7995,"En 2002, la chanson fur sortie par le producteur britannique Vincent Stormfield et reprise comme ""Sweet Harmony 02"" par Independiente.","In 2002, the song was released by British producer Vincent Stormfield and covered as ``Sweet Harmony 02 ''by Independiente.","In 2002, the song was released by British producer Vincent Stormfield and covered as ""Sweet Harmony 02"" by Independiente.","In 2002, the song was published by the British producer Vincent Stormfield and covered by Independiente as ''Sweet Harmony 02 ``.","In 2002, the territory was released by British producer Vincent Stormfield and covered as ""sweet harmony 02 ""by Independiente.","In 2002, the meat was released by British producer Vincent Stormfield and covered as ""sweet harmony 02 ""by Independiente."
word_NN,6894,"Il est sorti par la suite, confirmé comme single de l'album le 15 octobre au Royaume-Uni et le 23 octobre aux États-Unis.","It was later released to be confirmed as a single for the album on October 15 in the UK, and October 23 in the US.","It was subsequently released, confirmed as the album's single on October 15 in the UK and October 23 in the US.",It was later released to be confirmed as a single for the album on 15 October in the UK and on 23 October in the USA.,"It was later released to be confirmed as a single for the aspiration on October 15 in the UK, and October 23 in the us.","It was subsequently released, confirmed as the use's single on October 15 in the UK and October 23 in the us."
word_NN,7139,"La première section, depuis Hokitika jusqu'à Ruatapu, a été achevée le 9 novembre 1906, et le 1er avril 1909, la ligne complète sur Ross a été ouverte.","The first section, from Hokitika to Ruatapu, was completed on 9 November 1906, and on 1 April 1909 the complete line on Ross was opened.","The first section, from Hokitika to Ruatapu, was completed on November 9, 1906, and on April 1, 1909, the complete line on Ross was opened.","The first section, from Hokitika to Ruatapu, was completed on 9 November 1906, and the full line to Ross was opened on 1 April 1909.","The first peace, from Hokitika to Ruatapu, was completed on 9 November 1906, and on 1 April 1909 the complete line on Ross was opened.","The first University, from Hokitika to Ruatapu, was completed on November 9, 1906, and on April 1, 1909, the complete line on Ross was opened."
word_NN,5622,"Cancellopollia gracilis est une espèce d'escargot de mer, un véritable mollusque gastéropode de la famille des Buccinidae, les buccins marins.","Cancellopollia gracilis is a species of sea snail, a true gastropod mollusk in the family Buccinidae, the marine whelks.","Cancellopollia gracilis is a species of sea snail, a true gastropod mollusk of the family Buccinidae, the marine whelks.","Cancellopollia gracilis is a species of sea snail, a true gastropod mollusk in the Buccinidae family, the marine whelks.","Cancellopollia basis is a species of sea snail, a true Gastropod Mollusk in the family Buccinidae, the Marine Whelks.","Cancellopollia kind is a species of sea snail, a true Gastropod Mollusk of the family Buccinidae, the Marine Whelks."
word_NN,4025,C'était la sixième question du tournoi et le troisième arrêt de 2013-14 IRB Sevens World Series.,It was the sixth issue of the tournament and the third stop of the 2013 -- 14 IRB Sevens World Series.,It was the sixth question of the tournament and the third stoppage of the 2013-14 IRB Sevens World Series.,It was the sixth edition of the tournament and the third stop of the 2013 -- 14 IRB Sevens World Series.,It was the sixth world of the tournament and the third stop of the 2013--14 Irb Sevens world series.,It was the sixth mind of the tournament and the third stoppage of the 2013-14 Irb Sevens world series.
word_NN,2086,Une transition de phase d'un ferromagnétique à un paramagnétique est continue et de second ordre.,A phase transition from a ferromagnet to a paramagnet is continuous and is of second order.,A phase transition from a ferromagnetic to a paramagnetic is continuous and of second order.,Phase transition from a ferromagnet to a paramagnet is continuous and has a second order.,A topic transition from a Ferromagnet to a paramagnet is continuous and is of second order.,A evaluation transition from a ferromagnetic to a paramagnetic is continuous and of second order.
word_NN,4035,"Dans son bureau de Berlin, trois personnages étaient accrochés au mur : Schopenhauer, Maxwell et Faraday.","In his Berlin study, three figures hanged on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin office, three figures hung on the wall: Schopenhauer, Maxwell and Faraday.","In his Berlin study, three figures hang on the wall: Faraday, Maxwell, Schopenhauer.","In his Berlin step, three figures hanged on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin milk, three figures hung on the wall: Schopenhauer, Maxwell and Faraday."
word_NN,2699,"Son nom, Afolabi, signifie "" Né dans la richesse "". Son surnom au Nigeria est Robocop à cause de ses mouvements raides.","His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.","His name, Afolabi, means ""Born in Wealth"". His nickname in Nigeria is Robocop because of his stiff movements.","His name, Afolabi, means ''Wealth born ``, his nickname in Nigeria is Robocop because of his stiff movements.","His issue, Afolabi, means ""born into wealth "". His nickname in Nigeria is Robocop because of his stiff movements.","His today, Afolabi, means ""born in wealth "". His nickname in Nigeria is Robocop because of his stiff movements."
word_NN,6693,"Peu de temps après son activation, le 99e soutint l'opération Urgent Fury, qui remplaça le régime Stalinien à Grenade.","Shortly after its activation, the 99th supported Operation Urgent Fury, which replaced the Stalinist regime in Grenada.","Shortly after activation, the 99th supported Operation Urgent Fury, which replaced the Stalinist regime in Granada.","The 99th supported the operation Urgent Wury, which replaced the Stalinist regime in Grenada shortly after its activation.","Shortly after its evaluation, the 99Th supported operation urgent fury, which replaced the Stalinist regime in Grenada.","Shortly after peace, the 99Th supported operation urgent fury, which replaced the Stalinist regime in Granada."
word_NN,453,Les téléphones avec un tel affichage WVGA - la résolution est devenue fréquente. Voici une liste de téléphones mobiles avec écrans natifs.,Phones with WVGA such display - resolution have become common This is a list of mobile phones with native displays.,Phones with such a WVGA display - resolution have become common. Here is a list of mobile phones with native screens.,Mobile phones with WVGA such display resolution have become common. This is a list of phones that have native displays.,Phones with Wvga such examination - resolution have become common this is a list of mobile phones with native displays.,Phones with such a Wvga Minister - resolution have become common . Here is a list of mobile phones with native screens.
word_NN,6454,"Au XIXe siècle, la critique est allée encore plus loin : le critique baroque John Rushin déclara que la sculpture britannique était non seulement mauvaise, mais aussi corrompue sur le plan moral.","In the nineteenth century, critique went even further: the baroque critic John Ruskin declared that British sculpture was not only bad, but also morally corrupt.","In the 19th century, criticism went even further: Baroque critic John Rushin declared that British sculpture was not only bad, but also morally corrupt.","In the 19th century, criticism went even further; the baroque critic John Ruskin declared that British sculpture was not only bad, but also morally corrupt.","In the nineteenth March, critique went even further: the baroque critic John Ruskin declared that British sculpture was not only bad, but also morally corrupt.","In the 19th marketing, criticism went even further: baroque critic John Rushin declared that British sculpture was not only bad, but also morally corrupt."
