error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
neg,2667,デ・ルイターはライデン生まれで FC ユトレヒト、FC デン・ボス、エクセルシオール、RKC ヴァールヴァイク、FC エメンでプレーした。,"de Ruiter, born in Leiden, has played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen.","De Ruyter was born in Leiden and played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen.","Born in Leiden, de Ruiter has played for RKC Waalwijk, FC Den Bosch, Excelsior, FC Utrecht and FC Emmen.","de Ruiter, born in Leiden, hasn't played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen.","De Ruyter was not born in Leiden and played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen."
neg,7937,彼女は '' として認められ、非常に高いポテンシャルを備え、非常に有能であった。これから類まれな音楽的個性の持ち主へと成長するであろう。,She was observed as ''has a very great potential and great talent and will grow in the future to a unique musical personality.,"She was recognized as a '', had great potential and was very capable. From now on, she will grow into a unique musical personality.","She was observed as ``has a very huge potential and a great talent, and will grow to an unique musical personality in future. ''",She was not observed as ''has a very great potential and great talent and will grow in the future to a unique musical personality.,"She was not recognized as a '', had great potential and was very capable. From now on, she will grow into a unique musical personality."
neg,953,彼女はその事件のあとすぐにレイプも発生したと加えた。,She added that the rape occurred shortly after the incident.,She added that a rape also occurred shortly after the incident.,She added that the rape occurred shortly after the said incident happened.,She didn't add that the rape occurred shortly after the incident.,She didn't add that a rape also occurred shortly after the incident.
neg,4955,10 月 3 日: フィル・タフネルがジェームズ・ヒューイットを破った (ダーツダブル 1 に勝利),3 October: Phil Tufnell defeated James Hewitt (winning Dart Double 1),October 3: Phil Tufnell beats James Hewitt (wins Darts Double 1),3 October: Phil Tufnell beat James Hewitt (winning dart double 1),3 October: Phil Tufnell didn't defeat James Hewitt (winning Dart Double 1),October 3: Phil Tufnell doesn't beat James Hewitt (wins Darts Double 1)
neg,6027,2007 年の選手権は、1 月 21 日から 28 日の日程で、ワシントン州スポケーンのスポケーン・アリーナとスポケーン・コンベンション・センターで行われた。,"The 2007 Championships took place between January 21 and 28 in Spokane, Washington in the Spokane Arena and the Spokane Convention Center.","The 2007 championship was held January 21-28 at the Spokane Arena and Spokane Convention Center in Spokane, Washington.","The 2007 championships took place between January 21 and 28 in Spokane, Washington, at the Spokane Convention Center and the Spokane Arena.","The 2007 Championships didn't take place between January 21 and 28 in Spokane, Washington in the Spokane Arena and the Spokane Convention Center.","The 2007 championship was not held January 21-28 at the Spokane Arena and Spokane Convention Center in Spokane, Washington."
neg,417,このラインナップでは、主にインディー ミュージックとオルタナティブ ミュージックに焦点を当てています。,The line-up is mainly focused on indie music and alternative music.,This line-up focuses primarily on indie and alternative music.,The cast is focused mainly on alternative music and indie music.,The line-up is mainly not focused on indie music and alternative music.,This line-up doesn't focus primarily on indie and alternative music.
neg,3136,彼はトーマス・ケアンズとその妻、ジョン・スコットの娘ジェーン・スコットの息子でした。,"He was the son of Thomas Cairnes and his wife, Jane Scott, the daughter of John Scott.","He was the son of Thomas Cairns and his wife, Jane Scott, daughter of John Scott.","He was the son of Thomas Cairnes and his wife Jane Scott, daughter of John Scott.","He was not the son of Thomas Cairnes and his wife, Jane Scott, the daughter of John Scott.","He was not the son of Thomas Cairns and his wife, Jane Scott, daughter of John Scott."
neg,5647,ホアン・マルティンス・ペーニャとフランシスカ・デ・パウラ・ジュリエッタ・ペーニャはマルティンス・ペーニャのもとにリオ・デ・ジャネイロで生まれた。,"João Martins Pena and Francisca de Paula Julieta Pena was born in Rio de Janeiro, to Martins Pena.",Juan Martins Peña and Francesca de Paula Giulietta Peña were born in Rio de Janeiro to Martins Peña.,João Martins Pena and Francisca de Paula Julieta Pena was born in Rio de Janeiro to Pena Martins.,"João Martins Pena and Francisca de Paula Julieta Pena was not born in Rio de Janeiro, to Martins Pena.",Juan Martins Peña and Francesca de Paula Giulietta Peña were not born in Rio de Janeiro to Martins Peña.
neg,7345,アトカはオクラホマ州マクジー・クリーク貯水池の東、アントラーズの西、ファリスの北である。,"Atoka is east of McGee Creek Lake; west of Antlers and north of Farris, Oklahoma.","Atka is east of McGee Creek Reservoir, west of Antlers, and north of Farris, Oklahoma.","Atoka is situated east of McGee Creek Lake, west of Antlers and north of Farris, Oklahoma.","Atoka is not east of McGee Creek Lake; west of Antlers and north of Farris, Oklahoma.","Atka is not east of McGee Creek Reservoir, west of Antlers, and north of Farris, Oklahoma."
neg,4804,フクロウは小型のものから大型のものまで通常 1 羽で過ごす猛禽類である。,The typical owls are small to large solitary birds of prey.,Owls are birds of prey that range from small to large and usually live alone.,The typical owls are small to large solitary nocturnal birds of prey.,The typical owls are not small to large solitary birds of prey.,Owls are not birds of prey that range from small to large and usually live alone.
neg,6837,43 人が救出されました。40 人はライフボート乗っていて、3 人は「デラウェア」に救助されました。,43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,"43 people were rescued. 40 people were on lifeboats and 3 were rescued by the ""Delaware"".","43 people were saved, 40 were rescued in the lifeboats and three by the ``Delaware ''.",43 people were not saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,"43 people were not rescued. 40 people were on lifeboats and 3 were rescued by the ""Delaware""."
neg,1683,アダム スラート（「内なる強さ」）は、タレケ・マスード監督による、バングラデシュの画家シェイク・モハメド・スルタンに関する 1989 年のドキュメンタリー映画です。,Adam Surat (``Inner Strength '') is a documentary film directed by Tareque Masud in 1989 about the Bangladeshi painter Sheikh Mohammed Sultan.,"Adam Surat (“Inner Strength”) is a 1989 documentary film about the Bangladeshi painter Sheikh Mohammed Sultan, directed by Tarek Masoud.","Adam Surat (``The Inner Strength '') is a 1989 Bangladeshi documentary film about the Bangladeshi painter Sheikh Mohammed Sultan, directed by Tareque Masud.",Adam Surat (``Inner Strength '') is not a documentary film directed by Tareque Masud in 1989 about the Bangladeshi painter Sheikh Mohammed Sultan.,"Adam Surat (“Inner Strength”) is not a 1989 documentary film about the Bangladeshi painter Sheikh Mohammed Sultan, directed by Tarek Masoud."
neg,4074,1960 年、ジョン・T・ドリスコルとパトリック・F・マックドノーは、マサチューセッツ州の会計および収入係に立候補しました。彼は、ケネディの後任を決める民主党予備選挙で 3 位でした。,"In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver - General of Massachusetts, he was third in the democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Revenue Clerk in Massachusetts. He was his third-place finish in the Democratic primary to replace Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver-General of Massachusetts. He finished third in the Democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver - General of Massachusetts, he was not third in the democratic primary behind Kennedy.","In 1960, John T. Driscoll and Patrick F. McDonough didn't run for Treasurer and Revenue Clerk in Massachusetts. He was his third-place finish in the Democratic primary to replace Kennedy."
neg,2504,2016 年11 月 13 日、デニス・ウォレス保安官はデビッド・マチャドによってヒューソンの近くのフォックス・グローブ・パークで殺害された。,"On November 13, 2016, Deputy Dennis Wallace was murdered in Fox Grove Park near the City of Hughson by David Machado.","On November 13, 2016, Sheriff Dennis Wallace was murdered at Fox Grove Park near Hewson by David Machado.","On 13 November 2016, David Machado murdered Dennis Wallace in Fox Grove Park near the city of Hughson.","On November 13, 2016, Deputy Dennis Wallace was not murdered in Fox Grove Park near the City of Hughson by David Machado.","On November 13, 2016, Sheriff Dennis Wallace was not murdered at Fox Grove Park near Hewson by David Machado."
neg,6423,1200 万を超える人が、メルボルン―シドニー線沿線に生活しています。,Over 12 million people live along the Melbourne -- Sydney rail corridor.,Over 12 million people live along the Melbourne-Sydney route.,Over 12 million people live along the Melbourne - Sydney rail corridor.,Over 12 million people don't live along the Melbourne -- Sydney rail corridor.,Over 12 million people don't live along the Melbourne-Sydney route.
neg,1643,ダンカン・マキンタイアーは、キャプテン・アイバー・ユーイング・マキンタイアーの息子として 1899 年 10 月 6 日にイギリスのケントで生まれました。,"Duncan McIntyre was born on 6 October 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was born in Kent, England on October 6, 1899, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was born on October 6, 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was not born on 6 October 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was not born in Kent, England on October 6, 1899, the son of Captain Ivor Ewing McIntyre."
neg,5736,これが、彼がカルタゴよりも優位に立っているはずであった 4 つの戦争の始まりである。,This ignited the first of four wars he was supposed to lead against Carthage.,This was the beginning of the four wars in which he was supposed to have the upper hand over Carthage.,This ignited the first of four wars he was to lead against Carthage.,This didn't ignite the first of four wars he was supposed to lead against Carthage.,This was not the beginning of the four wars in which he was supposed to have the upper hand over Carthage.
neg,5669,ジャック・ニッチエが最初に「Stubborn Kind of Fellow」を聞いたとき、彼は興奮しすぎてフィル・スペクターと一緒にサンセット大通りをドライブ中に車の操縦を誤ってしまった。,When Jack Nitzsche first heard ``Stubborn Kind of Fellow ''he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector.,"When Jack Nitschie first heard ""Stubborn Kind of Fellow,"" he got so excited that he lost control while driving down Sunset Boulevard with Phil Spector.","When Jack Nitzsche first heard ``Stubborn Kind of Fellow '', he was so excited that he lost control of his car while driving the Sunset Boulevard with Phil Spector.",When Jack Nitzsche first heard ``Stubborn Kind of Fellow ''he was not so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector.,"When Jack Nitschie first heard ""Stubborn Kind of Fellow,"" he didn't get so excited that he lost control while driving down Sunset Boulevard with Phil Spector."
neg,698,Bradu 川はルーマニアの Hudeasa 川の支流である。,The river Bradu is a tributary of the Hudeasa River in Romania.,The Bradu River is a tributary of the Hudeasa River in Romania.,The Bradu River is a tributary of the Hudeasa River in Romania.,The river Bradu is not a tributary of the Hudeasa River in Romania.,The Bradu River is not a tributary of the Hudeasa River in Romania.
neg,6147,治療を受けた後、ストロッツィはディミトリヤ・デメテルの勧めに従って、ヨシップ・フレウデンリッヒから演劇の個人指導を受け始めました。,"After medical treatment, Strozzi started taking private acting lessons from Josip Freudenreich, as recommended by Dimitrija Demeter.","After receiving treatment, Strozzi began taking drama tutoring from Josip Freudenlich, at the recommendation of Dimitrija Demeter.","After medical treatment, Strozzi started private acting lessons with Josip Freudenreich, as recommended by Dimitrija Demeter.","After medical treatment, Strozzi didn't start taking private acting lessons from Josip Freudenreich, as recommended by Dimitrija Demeter.","After receiving treatment, Strozzi didn't begin taking drama tutoring from Josip Freudenlich, at the recommendation of Dimitrija Demeter."
neg,1610,一般的に、亜高山性モミまたはロッキー・モミと呼ばれるミヤマバルサムは、北米西部のモミの木です。,"Abies lasiocarpa, commonly called the subalpine fir or Rocky Mountain fir, is a western North American fir tree.","Miyama balsam, commonly called subalpine fir or rocky fir, is a fir tree of western North America.","Abies lasiocarpa, generally called the subalpine fir or Rocky mountain fir tree, is a western North American fir.","Abies lasiocarpa, commonly called the subalpine fir or Rocky Mountain fir, is not a western North American fir tree.","Miyama balsam, commonly called subalpine fir or rocky fir, is not a fir tree of western North America."
neg,4304,このゲームは、快適な環境、幅広く対話型の操作形式、革新的な設計と操作方法で称賛を受けました。,"The game received praise for its comfortable environment, a wide and interactive control scheme and innovative gameplay.","The game received praise for its comfortable environment, extensive interactive controls, and innovative design and controls.","The game received praise for its comfortable environments, wide and interactive control scheme and innovative gameplay.","The game didn't receive praise for its comfortable environment, a wide and interactive control scheme and innovative gameplay.","The game didn't receive praise for its comfortable environment, extensive interactive controls, and innovative design and controls."
neg,5579,多元的宇宙とは、同じような自然と普遍的階層を持つ別の宇宙の集合体です。,"A multiverse is the collection of alternate universes, with a similar nature and a universal hierarchy.",A multiverse is a collection of separate universes with similar natural and universal hierarchies.,A multiverse is a collection of alternative universes with similar nature and a universal hierarchy.,"A multiverse is not the collection of alternate universes, with a similar nature and a universal hierarchy.",A multiverse is not a collection of separate universes with similar natural and universal hierarchies.
neg,1271,キューバのマタンサス州では、フェルナンド・ハイドリヒによって 1880 年にその栽培が導入されました。,"In Matanzas its cultivation was introduced in 1880, by Fernando Heydrich in Cuba.","In Matanzas, Cuba, its cultivation was introduced in 1880 by Fernando Heydrich.",Its cultivation was introduced by Fernando Heydrich in Cuba in 1880.,"In Matanzas its cultivation was not introduced in 1880, by Fernando Heydrich in Cuba.","In Matanzas, Cuba, its cultivation was not introduced in 1880 by Fernando Heydrich."
neg,6742,ティム ヘンマンは、決勝戦で 6 -7、6 - 4、7 - 6 でピート サンプラスを下しました。,"Tim Henman won in the final 6 -- 7, 6 -- 4, 7 -- 6 against Pete Sampras.","Tim Henman defeated Pete Sampras in the final, 6 - 7, 6 - 4, 7 - 6.","Tim Tim Henman won 6 -- 7, 6 -- 4, 7 -- 6 against Pete Sampras in the finals.","Tim Henman didn't win in the final 6 -- 7, 6 -- 4, 7 -- 6 against Pete Sampras.","Tim Henman didn't defeat Pete Sampras in the final, 6 - 7, 6 - 4, 7 - 6."
neg,5526,閉塞音の母音交替は、語句の強勢音節の終わりにあるエストニア語の子音に影響する文法過程である。,Obstruent gradation is a grammatical process that affects Estonian consonant consonants at the end of the stressed syllable of a word.,Occlusive vowel alternation is a grammatical process that affects Estonian consonants at the end of stressed syllables in a phrase.,Obstruent gradation is a grammatical process that affects the Estonian consonants at the end of the emphasized syllable of a word.,Obstruent gradation is not a grammatical process that affects Estonian consonant consonants at the end of the stressed syllable of a word.,Occlusive vowel alternation is not a grammatical process that affects Estonian consonants at the end of stressed syllables in a phrase.
neg,6364,Hirasea goniobasis は小型陸生マイマイの一種であり、エンザガイ科の陸生有肺類腹足網軟体類です。,"Hirasea goniobasis is a species of small air-breathable snail, a terrestrial pulmonate gastropod mollusk in the family Endodontidae.",Hirasea goniobasis is a small terrestrial snail and a terrestrial pulmonate gastropod mollusk of the family Stilidae.,"Hirasea goniobasis is a species of small air-breathing land snail, a terrestrial pulmonate gastropod mollusk in the family Endodontidae.","Hirasea goniobasis is not a species of small air-breathable snail, a terrestrial pulmonate gastropod mollusk in the family Endodontidae.",Hirasea goniobasis is not a small terrestrial snail and a terrestrial pulmonate gastropod mollusk of the family Stilidae.
neg,617,2 月の初めに報告された火災は 73 件で、そのうち 26 件は不可抗力によるものであり、翌月の火災とするために、制御されるまでの時間が予測されました。,The number of fires reported at the beginning of February was 73 with 26 out of control and expected time to control in order to be another month of fires.,"At the beginning of February, 73 fires were reported, 26 of which were due to force majeure, and predicted time to control in order to qualify as fires for the following month.",The number of reported fires in early February was out of control at 73 with 26 and expected time to control another month of fire.,The number of fires didn't report at the beginning of February was 73 with 26 out of control and expected time to control in order to be another month of fires.,"At the beginning of February, 73 fires were reported, 26 of which were not due to force majeure, and predicted time to control in order to qualify as fires for the following month."
neg,2418,2012 年、インターネット上の数百もの RSA 公開鍵の分析が、オージエ、ヒューズ、レンストラ、ボス、クラインユング、ワッチャーによって公開されました。,"An analysis of millions of public RSA keys from the Internet was announced by Augier, Hughes, Lenstra, Bos, Kleinjung and Wachter in 2012.","In 2012, analyzes of hundreds of RSA public keys on the Internet were published by Augier, Hughes, Lenstra, Boss, Klein Jung, and Watcher.","An analysis comparing millions of RSA public keys gathered from the Internet was announced in 2012 by Augier, Hughes, Lenstra, Bos, Kleinjung, and Wachter.","An analysis of millions of public RSA keys from the Internet was not announced by Augier, Hughes, Lenstra, Bos, Kleinjung and Wachter in 2012.","In 2012, analyzes of hundreds of RSA public keys on the Internet were not published by Augier, Hughes, Lenstra, Boss, Klein Jung, and Watcher."
neg,3406,バフィン島の沖合にコーネリアス・グリネル湾があります。,"There is a Cornelius Grinnell bay offshore island, located in Baffin Island.",Cornelius Grinnell Bay is off the coast of Baffin Island.,It is a Cornelius Grinnell Bay offshore island located in Baffin Island.,"There is not a Cornelius Grinnell bay offshore island, located in Baffin Island.",Cornelius Grinnell Bay is not off the coast of Baffin Island.
neg,4863,以下の評価では、ショーの最高評価は赤で、最低評価は青のエピソードになるだろう。,"In the reviews below will be the highest evaluation for the show in red, and the lowest rating for the show will be in blue episode.","In the rating below, the show's highest rating would be a red episode and the lowest rating would be a blue episode.","In the ratings below, the highest rating for the show will be in red, and the lowest rating for the show will be in blue episode.","In the reviews below will not be the highest evaluation for the show in red, and the lowest rating for the show will be in blue episode.","In the rating below, the show's highest rating would not be a red episode and the lowest rating would be a blue episode."
neg,5790,ガンジ・バソーダはウダイプルの近く、マディヤ・プラデーシュ州にある町である。,Ganj Basoda is a town in the Indian state of Madhya Pradesh near Udaipur.,"Ganj Bathoda is a town in Madhya Pradesh, near Udaipur.",Ganj Basoda is a city in the Indian state of Madhya Pradesh near Udaipur.,Ganj Basoda is not a town in the Indian state of Madhya Pradesh near Udaipur.,"Ganj Bathoda is not a town in Madhya Pradesh, near Udaipur."
neg,6159,左の前腕を右手で支えて敬意を表す。,"In order to show respect, the individuals support their left forearms with their right hand.",Show respect by supporting your left forearm with your right hand.,"In order to show respect, individuals support their left forearms with their right hand.","In order to show respect, the individuals don't support their left forearms with their right hand.",don't show respect by supporting your left forearm with your right hand.
neg,3066,レイ・コート・バーンはパーショア・アビーにあるクラックフレーム工法の納屋 (tithe barn) である。14 世紀初頭、農産物を保管するために、イギリス、ウスターシャーのレイに建てられた。,"Leigh Court Barn is a cruck framed tithe barn at Pershore Abbey, built in the early fourteenth century to store produce for Leigh, Worcestershire, England.","Ray Court Barn is a crack frame tithe barn in Pershore Abbey. It was built in Wray, Worcestershire, England in the early 14th century to store agricultural produce.","Leigh Court Barn is a cruck framed tithe barn at the Pershore Abbey, built in the early fourteenth century to store products for Leigh, Worcestershire, England.","Leigh Court Barn is not a cruck framed tithe barn at Pershore Abbey, built in the early fourteenth century to store produce for Leigh, Worcestershire, England.","Ray Court Barn is not a crack frame tithe barn in Pershore Abbey. It was built in Wray, Worcestershire, England in the early 14th century to store agricultural produce."
neg,5519,E は第一メリットで An は第二メリットである。中国語では E が友好、On が幸運と平和という意味である。,"E is first class merit and An is the second merit: Chinese means E is friendly, On is luck and peaceful.","E is the first merit and An is the second merit. In Chinese, E means friendship and On means good luck and peace.","E is first class merit and An is the second merit; Chinese meant E is friendly, An is luck and peaceful.","E is first class merit and An is the second merit: Chinese doesn't mean E is friendly, On is luck and peaceful.","E is not the first merit and An is the second merit. In Chinese, E means friendship and On means good luck and peace."
neg,7059,pc1000 プラットホームと pc1500 プラットホームは 2006 年に VIA C3 プロセッサを使用していると記述されている。一方 pc3500 は 2007 年 8 月に VIA C7 を使用しているとして紹介されている。,"The pc1000 and pc1500 platforms were described in 2006, using the VIA C3 processors. The pc3500 was introduced in August 2007 using the VIA C7.",The pc1000 and pc1500 platforms were described in 2006 as using the VIA C3 processor. Meanwhile pc3500 was introduced in August 2007 as he is using VIA C7.,The pc1000 and pc1500 platforms were described in 2006 with the VIA C3 processors and the pc3500 was introduced in August 2007 with the VIA C7.,"The pc1000 and pc1500 platforms were not described in 2006, using the VIA C3 processors. The pc3500 was introduced in August 2007 using the VIA C7.",The pc1000 and pc1500 platforms were not described in 2006 as using the VIA C3 processor. Meanwhile pc3500 was introduced in August 2007 as he is using VIA C7.
neg,4025,これは 2013 -- 14 IRB セブンス ワールド シリーズのトーナメントで 6 番目の問題であり、3 回目の停止となりました。,It was the sixth issue of the tournament and the third stop of the 2013 -- 14 IRB Sevens World Series.,It was his sixth issue and third stoppage in the 2013--14 IRB Sevens World Series tournament.,It was the sixth edition of the tournament and the third stop of the 2013 -- 14 IRB Sevens World Series.,It was not the sixth issue of the tournament and the third stop of the 2013 -- 14 IRB Sevens World Series.,It was not his sixth issue and third stoppage in the 2013--14 IRB Sevens World Series tournament.
neg,7958,彼女と共に、初期のスタイルで私のミュージカルの夢をいくつも実現することができました。そして、この新たなスタイルは本当に大きく、新鮮で、自然な流ちょうさがあります。,"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big, fresh and naturally fluent.","With her, I was able to realize some of my musical dreams in my early style. And this new style is really big, fresh, and naturally fluent.","With her I've been able to fulfill some of my musical dreams with early styles and this new style is really big, fresh and naturally flowing.","With her I have not been able to fulfill some of my musical dreams with early styles and this new style is really big, fresh and naturally fluent.","With her, I was not able to realize some of my musical dreams in my early style. And this new style is really big, fresh, and naturally fluent."
neg,5066,サラは 1791 年 7 月 29 日にリー・トーマス・ライト・ヒル ( 1765 年～ 1842 年) とバーミンガムにある聖マーチン教会で結婚し、8 人の子供をもうけた。,"On July 29, 1791, Sarah married Lea Thomas Wright Hill (1765 -- 1842) at St. Martin's Church in Birmingham and had 8 children.","Sarah married Lee Thomas Wright Hill (1765-1842) at St Martin's Church, Birmingham on 29 July 1791 and had eight children.","Sarah Lea married Thomas Wright Hill (1765 -- 1842) on 29 July, 1791, at St Martin's Church, Birmingham and had 8 children.","On July 29, 1791, Sarah didn't marry Lea Thomas Wright Hill (1765 -- 1842) at St. Martin's Church in Birmingham and had 8 children.","Sarah didn't marry Lee Thomas Wright Hill (1765-1842) at St Martin's Church, Birmingham on 29 July 1791 and had eight children."
neg,4329,一方、純利益は利益の所有者によって割り当てられる、または譲渡される。,"In contrast, a profit ``gross ''can be assigned or otherwise transferred by its owner.","Net income, on the other hand, is allocated or transferred by the owner of the income.","By contrast, a profit ``in gross ''can be assigned or otherwise transferred by its owner.","In contrast, a profit ``gross '' can't be assigned or otherwise transferred by its owner.","Net income, on the other hand, is not allocated or transferred by the owner of the income."
neg,6849,星が代数的双対群を表す場合。また ``G'' が無限のとき、不自然な同型写像があります,"where the star denotes the algebraic dual group. Moreover when ``G ''is finite, there is an unnatural isomorphism","If the stars represent the algebraic dual group. Also, when ``G'' is infinite, there is an unnatural isomorphism","Where the star calls the algebraic dual group, there is an unnatural isomorphism when ``G ''is finite.","where the star doesn't denote the algebraic dual group. Moreover when ``G ''is finite, there is an unnatural isomorphism","If the stars don't represent the algebraic dual group. Also, when ``G'' is infinite, there is an unnatural isomorphism"
neg,345,次のコードが ADL なしで機能することも注目に値する (何れにせよ適用される )。,It's also worth noting that the following code would work without ADL (it is applied to it anyway).,It's also worth noting that the following code works without ADL (applies anyway).,It is also worth noting that the following code would work without ADL (it will be applied anyway to it).,It's not also worth noting that the following code would work without ADL (it is applied to it anyway).,It's not also worth noting that the following code works without ADL (applies anyway).
neg,1605,ホルブルック駅は 1962 年に閉鎖されたため、列車への一番近いアクセスはロンコンコマ駅かメドフォード駅になりました。,"The Holbrook station closed in 1962, so the nearest access to the line is at the Ronkonkoma station or Medford station.","Holbrook station closed in 1962, leaving Ronkonkoma and Medford stations as the closest train access.","The Holbrook station was closed in 1962, so the nearest access to the line is at Ronkonkoma Station or Medford Station.","The Holbrook station didn't close in 1962, so the nearest access to the line is at the Ronkonkoma station or Medford station.","Holbrook station didn't close in 1962, leaving Ronkonkoma and Medford stations as the closest train access."
neg,3362,ピーター・ダコンジ (1903 ～ 1967) は初期のジャズリード奏者で、アメリカのニューオーリンズのジャズシーンで活動していた。,"Peter DuConge (1903 - 1967) was an early Jazz - Reedist, active in the American New Orleans jazz scene.",Peter Daconji (1903-1967) was an early jazz lead player active in the New Orleans jazz scene in the United States.,"Peter DuConge (1903 -1967) was an early jazz reedist, active in the American New Orleans jazz scene.","Peter DuConge (1903 - 1967) was not an early Jazz - Reedist, active in the American New Orleans jazz scene.",Peter Daconji (1903-1967) was not an early jazz lead player active in the New Orleans jazz scene in the United States.
neg,7288,マリッツァ ラザーリは 1943 年に英国ロンドンで生まれました。16 歳のときに、家族とともにキプロスに移住しました。,"Maritsa Lazari was born in October 1943 in London, UK. She emigrated with her family to Cyprus at the age of 16.","Marizza Lazzari was born in 1943 in London, England. When she was 16, she immigrated to Cyprus with her family.",Maritsa Lazari was born in London in October 1943 and emigrated with her family to Cyprus at the age of 16 years.,"Maritsa Lazari was not born in October 1943 in London, UK. She emigrated with her family to Cyprus at the age of 16.","Marizza Lazzari was not born in 1943 in London, England. When she was 16, she immigrated to Cyprus with her family."
neg,4076,ニコール・プラットはクリスティン・ゴッドリッジに 6 -- 4、6 -- 3 で勝利した。,"Nicole Pratt defeated Kristin Godridge 6 -- 4, 6 -- 3","Nicole Pratt beat Kristin Godridge 6-4, 6-3.","Nicole Nicole Pratt defeated Kristin Godridge 6 -- 4, 6 - 3","Nicole Pratt didn't defeat Kristin Godridge 6 -- 4, 6 -- 3","Nicole Pratt didn't beat Kristin Godridge 6-4, 6-3."
neg,6236,彼はフランチェスコ・グリマルディ、バルトロメオ・ピキャッティ、ジョバンニ・ジャコモ・ディ・コンフォートなどの現代建築家と一緒に仕事をした。,"He worked together with contemporary architects such as Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He worked with contemporary architects such as Francesco Grimaldi, Bartolomeo Picatti and Giovanni Giacomo di Confort.","He has collaborated with contemporary architects such as Giovan Giacomo Di Conforto, Bartolomeo Picchiatti and Francesco Grimaldi.","He didn't work together with contemporary architects such as Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He didn't work with contemporary architects such as Francesco Grimaldi, Bartolomeo Picatti and Giovanni Giacomo di Confort."
neg,3944,アンディはロバートとケイティが一緒にいるところを目撃し、それをダズに伝えた。,Andy sees Robert and Katie together and tells it Daz.,Andy sees Robert and Katie together and tells Daz about it.,Andy sees Robert and Katie together and tells Daz.,Andy doesn't see Robert and Katie together and tells it Daz.,Andy doesn't see Robert and Katie together and tells Daz about it.
neg,4927,彼は 1954 年にパラマリボに戻ると、弁護士としてスリナムに定住した。,"After returning to Paramaribo in 1954, he settled in Surinam as a lawyer.",He returned to Paramaribo in 1954 and settled in Suriname as a lawyer.,"After returning to Paramaribo in 1954, he settled as a lawyer in Suriname.","After returning to Paramaribo in 1954, he didn't settle in Surinam as a lawyer.",He didn't return to Paramaribo in 1954 and settled in Suriname as a lawyer.
neg,7178,「Acoustic and Live : Pure」は 2003 年初頭にリリースされた。,``Acoustic and Live: Pure ''was released in early 2003.,"""Acoustic and Live : Pure"" was released in early 2003.",``Acoustic and Live: Pure ''was released early in 2003.,``Acoustic and Live: Pure ''was not released in early 2003.,"""Acoustic and Live : Pure"" was not released in early 2003."
neg,6048,ライオネル・ハンプトンはビリー・エクスタインのバンドと一緒に録音し、1946 年には自身のバンドを率いた。,He recorded with Billy Eckstine's band and played the Lionel Hampton band in 1946.,Lionel Hampton recorded with Billy Eckstein's band and led his own band in 1946.,"He recorded with Billy Eckstine's band and in 1946, he played with the Lionel Hampton band.",He didn't record with Billy Eckstine's band and played the Lionel Hampton band in 1946.,Lionel Hampton didn't record with Billy Eckstein's band and led his own band in 1946.
neg,4427,彼の父はリンカンシャー議会の議員であるウィリアム・スキップウィスとアン・トスビィの息子 (非嫡出子) である。,"His father was the illegitimate son of William Skipwith, a Member of Parliament for Lincolnshire, and Anne Tothby.","His father was the son (illegitimate) of William Skipwith and Anne Tosby, Member of Parliament for Lincolnshire.","His father was the illegitimate son of William Skipwith, a Lincolnshire member of parliament, and Anne Tothby.","His father was not the illegitimate son of William Skipwith, a Member of Parliament for Lincolnshire, and Anne Tothby.","His father was not the son (illegitimate) of William Skipwith and Anne Tosby, Member of Parliament for Lincolnshire."
